0.324573;-0.747087;-0.333932
0.331494;-0.838923;-0.406408
0.337352;-0.924731;-0.474275
0.341910;-1.003178;-0.536513
0.344954;-1.073039;-0.592186
0.346289;-1.133220;-0.640455
0.345748;-1.182770;-0.680596
0.343192;-1.220901;-0.712004
0.338512;-1.246994;-0.734206
0.331631;-1.260613;-0.746870
0.322504;-1.261509;-0.749804
0.311122;-1.249624;-0.742965
0.297508;-1.225092;-0.726454
0.281719;-1.188239;-0.700522
0.263846;-1.139574;-0.665557
0.244011;-1.079785;-0.622085
0.222363;-1.009728;-0.570761
0.199081;-0.930411;-0.512356
0.174367;-0.842983;-0.447748
0.148447;-0.748716;-0.377911
0.121562;-0.648982;-0.303893
0.093969;-0.545239;-0.226809
0.065937;-0.439000;-0.147817
-0.562262;0.568178;0.131894
-0.590350;0.674729;0.211125
-0.618053;0.779095;0.288685
-0.645100;0.879749;0.363407
-0.671233;0.975223;0.434167
-0.696206;1.064123;0.499901
-0.719792;1.145158;0.559619
-0.741781;1.217153;0.612425
-0.761993;1.279069;0.657524
-0.780269;1.330019;0.694236
-0.796482;1.369282;0.722011
-0.810537;1.396310;0.740431
-0.822368;1.410741;0.749217
-0.831947;1.412403;0.748239
-0.839275;1.401314;0.737510
-0.844390;1.377687;0.717193
-0.847363;1.341920;0.687593
-0.848297;1.294596;0.649155
-0.847324;1.236471;0.602457
-0.844608;1.168463;0.548201
-0.840335;1.091639;0.487205
-0.834719;1.007199;0.420384
-0.827991;0.916457;0.348744
-0.820399;0.820823;0.273363
-0.812206;0.721780;0.195375
-0.303681;0.470860;0.115952
0.304899;-0.530373;-0.163711
0.313257;-0.630354;-0.242416
0.321122;-0.727533;-0.318978
0.328226;-0.820405;-0.392247
0.334316;-0.907529;-0.461121
0.339152;-0.987550;-0.524562
0.342515;-1.059220;-0.581618
0.344206;-1.121418;-0.631430
0.344053;-1.173163;-0.673249
0.341910;-1.213632;-0.706445
0.337662;-1.242174;-0.730520
0.331225;-1.258314;-0.745112
0.322549;-1.261765;-0.750000
0.311617;-1.252431;-0.745112
0.298446;-1.230409;-0.730520
0.283086;-1.195985;-0.706445
0.265622;-1.149633;-0.673249
0.246167;-1.092006;-0.631430
0.224868;-1.023926;-0.581618
0.201898;-0.946373;-0.524562
0.177453;-0.860470;-0.461121
0.151755;-0.767464;-0.392247
0.125043;-0.668709;-0.318978
0.097571;-0.565648;-0.242416
0.069605;-0.459785;-0.163711
-0.558583;0.547331;0.115952
-0.586715;0.654133;0.195375
-0.614517;0.759059;0.273363
-0.641716;0.860575;0.348744
-0.668052;0.957199;0.420384
-0.693277;1.047521;0.487205
-0.717157;1.130227;0.548201
-0.739481;1.204118;0.602457
-0.760061;1.268126;0.649155
-0.778736;1.321332;0.687593
-0.795370;1.362981;0.717193
-0.809863;1.392491;0.737510
-0.822143;1.409462;0.748239
-0.832172;1.413682;0.749217
-0.839949;1.405133;0.740431
-0.845502;1.383988;0.722011
-0.848896;1.350608;0.694236
-0.850228;1.305540;0.657524
-0.849625;1.249506;0.612425
-0.847242;1.183394;0.559619
-0.843265;1.108241;0.499901
-0.837900;1.025223;0.434167
-0.831374;0.935632;0.363407
-0.823935;0.840860;0.288685
-0.815840;0.742376;0.211125
-0.307360;0.491708;0.131894
0.301231;-0.509589;-0.147817
0.309656;-0.609944;-0.226809
0.317641;-0.707806;-0.303893
0.324918;-0.801657;-0.377911
0.331230;-0.890042;-0.447748
0.336335;-0.971587;-0.512356
0.340010;-1.045022;-0.570761
0.342050;-1.109197;-0.622085
0.342278;-1.163103;-0.665557
0.340543;-1.205886;-0.700522
0.336723;-1.236857;-0.726454
0.330729;-1.255506;-0.742965
0.322504;-1.261509;-0.749804
0.312023;-1.254731;-0.746870
0.299296;-1.235229;-0.734206
0.284369;-1.203254;-0.712004
0.267317;-1.159241;-0.680596
0.248250;-1.103808;-0.640455
0.227307;-1.037745;-0.592186
0.204655;-0.962002;-0.536513
0.180489;-0.877672;-0.474275
0.155023;-0.785981;-0.406408
0.128494;-0.688264;-0.333932
0.101153;-0.585945;-0.257937
0.073264;-0.480520;-0.179567
0.045098;-0.373529;-0.100000
-0.583068;0.633461;0.179567
-0.610957;0.738886;0.257937
-0.638298;0.841205;0.333932
-0.664827;0.938923;0.406408
-0.690293;1.030613;0.474275
-0.714459;1.114943;0.536513
-0.737111;1.190686;0.592186
-0.758054;1.256749;0.640455
-0.777121;1.312182;0.680596
-0.794173;1.356195;0.712004
-0.809100;1.388170;0.734206
-0.821827;1.407672;0.746870
-0.832308;1.414450;0.749804
-0.840533;1.408447;0.742965
-0.846527;1.389798;0.726454
-0.850347;1.358827;0.700522
-0.852082;1.316045;0.665557
-0.851854;1.262138;0.622085
-0.849814;1.197963;0.570761
-0.846139;1.124528;0.512356
-0.841034;1.042983;0.447748
-0.834722;0.954598;0.377911
-0.827444;0.860747;0.303893
-0.819460;0.762886;0.226809
-0.311035;0.512530;0.147817
0.297556;-0.488766;-0.131894
0.306036;-0.589435;-0.211125
0.314131;-0.687918;-0.288685
0.321571;-0.782690;-0.363407
0.328096;-0.872281;-0.434167
0.333461;-0.955300;-0.499901
0.337439;-1.030452;-0.559619
0.339821;-1.096565;-0.612425
0.340424;-1.152599;-0.657524
0.339092;-1.197667;-0.694236
0.335698;-1.231046;-0.722011
0.330145;-1.252192;-0.740431
0.322368;-1.260741;-0.749217
0.312339;-1.256521;-0.748239
0.300059;-1.239550;-0.737510
0.285567;-1.210040;-0.717193
0.268932;-1.168391;-0.687593
0.250257;-1.115184;-0.649155
0.229677;-1.051177;-0.602457
0.207353;-0.977286;-0.548201
0.183473;-0.894580;-0.487205
0.158248;-0.804258;-0.420384
0.131912;-0.707634;-0.348744
0.104713;-0.606118;-0.273363
0.076912;-0.501191;-0.195375
0.048779;-0.394389;-0.115952
-0.579408;0.612726;0.163711
-0.607375;0.718589;0.242416
-0.634847;0.821651;0.318978
-0.661559;0.920405;0.392247
-0.687257;1.013411;0.461121
-0.711701;1.099315;0.524562
-0.734672;1.176867;0.581618
-0.755971;1.244947;0.631430
-0.775425;1.302574;0.673249
-0.792890;1.348926;0.706445
-0.808250;1.383350;0.730520
-0.821421;1.405372;0.745112
-0.832353;1.414706;0.750000
-0.841029;1.411255;0.745112
-0.847466;1.395115;0.730520
-0.851714;1.366573;0.706445
-0.853857;1.326104;0.673249
-0.854010;1.274359;0.631430
-0.852319;1.212161;0.581618
-0.848956;1.140491;0.524562
-0.844120;1.060470;0.461121
-0.838030;0.973346;0.392247
-0.830926;0.880474;0.318978
-0.823061;0.783295;0.242416
-0.314703;0.533315;0.163711
0.293877;-0.467919;-0.115952
0.302402;-0.568839;-0.195375
0.310595;-0.667882;-0.273363
0.318187;-0.763516;-0.348744
0.324915;-0.854258;-0.420384
0.330531;-0.938697;-0.487205
0.334804;-1.015521;-0.548201
0.337520;-1.083529;-0.602457
0.338493;-1.141655;-0.649155
0.337559;-1.188979;-0.687593
0.334586;-1.224746;-0.717193
0.329471;-1.248373;-0.737510
0.322143;-1.259462;-0.748239
0.312564;-1.257800;-0.749217
0.300733;-1.243368;-0.740431
0.286678;-1.216341;-0.722011
0.270465;-1.177078;-0.694236
0.252189;-1.126128;-0.657524
0.231977;-1.064212;-0.612425
0.209988;-0.992217;-0.559619
0.186402;-0.911182;-0.499901
0.161429;-0.822281;-0.434167
0.135296;-0.726808;-0.363407
0.108249;-0.626154;-0.288685
0.080546;-0.521788;-0.211125
0.052458;-0.415237;-0.131894
-0.575741;0.591942;0.147817
-0.603773;0.698180;0.226809
-0.631366;0.801924;0.303893
-0.658251;0.901657;0.377911
-0.684171;0.995924;0.447748
-0.708884;1.083352;0.512356
-0.732167;1.162669;0.570761
-0.753814;1.232726;0.622085
-0.773650;1.292515;0.665557
-0.791523;1.341180;0.700522
-0.807312;1.378033;0.726454
-0.820925;1.402565;0.742965
-0.832308;1.414450;0.749804
-0.841435;1.413554;0.746870
-0.848316;1.399935;0.734206
-0.852996;1.373842;0.712004
-0.855552;1.335711;0.680596
-0.856093;1.286161;0.640455
-0.854758;1.225981;0.592186
-0.851714;1.156119;0.536513
-0.847156;1.077672;0.474275
-0.841298;0.991864;0.406408
-0.834376;0.900028;0.333932
-0.826643;0.803592;0.257937
-0.318362;0.554049;0.179567
-0.309804;0.452941;0.100000
0.298754;-0.548167;-0.179567
0.307035;-0.647710;-0.257937
0.314769;-0.744146;-0.333932
0.321690;-0.835981;-0.406408
0.327548;-0.921790;-0.474275
0.332106;-1.000237;-0.536513
0.335150;-1.070098;-0.592186
0.336485;-1.130279;-0.640455
0.335944;-1.179829;-0.680596
0.333388;-1.217960;-0.712004
0.328708;-1.244053;-0.734206
0.321827;-1.257672;-0.746870
0.312700;-1.258568;-0.749804
0.301318;-1.246682;-0.742965
0.287704;-1.222151;-0.726454
0.271915;-1.185298;-0.700522
0.254043;-1.136633;-0.665557
0.234207;-1.076844;-0.622085
0.212559;-1.006786;-0.570761
0.189277;-0.927470;-0.512356
0.164563;-0.840042;-0.447748
0.138643;-0.745775;-0.377911
0.111758;-0.646041;-0.303893
0.084166;-0.542297;-0.226809
0.056133;-0.436059;-0.147817
-0.572066;0.571119;0.131894
-0.600154;0.677671;0.211125
-0.627856;0.782036;0.288685
-0.654904;0.882690;0.363407
-0.681037;0.978164;0.434167
-0.706010;1.067065;0.499901
-0.729595;1.148100;0.559619
-0.751585;1.220095;0.612425
-0.771797;1.282011;0.657524
-0.790073;1.332961;0.694236
-0.806286;1.372223;0.722011
-0.820341;1.399251;0.740431
-0.832172;1.413682;0.749217
-0.841751;1.415344;0.748239
-0.849079;1.404256;0.737510
-0.854194;1.380628;0.717193
-0.857167;1.344862;0.687593
-0.858101;1.297537;0.649155
-0.857128;1.239412;0.602457
-0.854411;1.171404;0.548201
-0.850139;1.094580;0.487205
-0.844523;1.010140;0.420384
-0.837795;0.919399;0.348744
-0.830203;0.823765;0.273363
-0.322010;0.574721;0.195375
-0.313485;0.473801;0.115952
0.295095;-0.527432;-0.163711
0.303453;-0.627413;-0.242416
0.311318;-0.724592;-0.318978
0.318422;-0.817464;-0.392247
0.324512;-0.904588;-0.461121
0.329349;-0.984609;-0.524562
0.332711;-1.056279;-0.581618
0.334402;-1.118477;-0.631430
0.334249;-1.170221;-0.673249
0.332106;-1.210691;-0.706445
0.327858;-1.239232;-0.730520
0.321421;-1.255372;-0.745112
0.312745;-1.258824;-0.750000
0.301813;-1.249490;-0.745112
0.288642;-1.227468;-0.730520
0.273282;-1.193044;-0.706445
0.255818;-1.146692;-0.673249
0.236363;-1.089065;-0.631430
0.215064;-1.020985;-0.581618
0.192094;-0.943432;-0.524562
0.167649;-0.857529;-0.461121
0.141952;-0.764523;-0.392247
0.115239;-0.665768;-0.318978
0.087767;-0.562707;-0.242416
0.059801;-0.456844;-0.163711
-0.568387;0.550272;0.115952
-0.596519;0.657074;0.195375
-0.624321;0.762000;0.273363
-0.651520;0.863516;0.348744
-0.677856;0.960140;0.420384
-0.703080;1.050462;0.487205
-0.726961;1.133168;0.548201
-0.749285;1.207059;0.602457
-0.769865;1.271067;0.649155
-0.788540;1.324273;0.687593
-0.805174;1.365923;0.717193
-0.819667;1.395432;0.737510
-0.831947;1.412403;0.748239
-0.841976;1.416623;0.749217
-0.849752;1.408074;0.740431
-0.855306;1.386929;0.722011
-0.858700;1.353549;0.694236
-0.860032;1.308481;0.657524
-0.859428;1.252447;0.612425
-0.857046;1.186335;0.559619
-0.853069;1.111182;0.499901
-0.847704;1.028164;0.434167
-0.841178;0.938573;0.363407
-0.833739;0.843801;0.288685
-0.325644;0.595318;0.211125
-0.317164;0.494649;0.131894
0.291427;-0.506648;-0.147817
0.299852;-0.607003;-0.226809
0.307837;-0.704865;-0.303893
0.315114;-0.798716;-0.377911
0.321426;-0.887101;-0.447748
0.326532;-0.968646;-0.512356
0.330206;-1.042081;-0.570761
0.332246;-1.106256;-0.622085
0.332474;-1.160162;-0.665557
0.330739;-1.202945;-0.700522
0.326919;-1.233916;-0.726454
0.320925;-1.252565;-0.742965
0.312700;-1.258568;-0.749804
0.302219;-1.251789;-0.746870
0.289493;-1.232288;-0.734206
0.274565;-1.200312;-0.712004
0.257513;-1.156299;-0.680596
0.238446;-1.100867;-0.640455
0.217503;-1.034804;-0.592186
0.194852;-0.959060;-0.536513
0.170685;-0.874731;-0.474275
0.145219;-0.783040;-0.406408
0.118690;-0.685323;-0.333932
0.091349;-0.583004;-0.257937
0.063460;-0.477578;-0.179567
-0.564706;0.529412;0.100000
-0.592871;0.636402;0.179567
-0.620761;0.741827;0.257937
-0.648102;0.844146;0.333932
-0.674631;0.941864;0.406408
-0.700097;1.033555;0.474275
-0.724263;1.117884;0.536513
-0.746915;1.193628;0.592186
-0.767858;1.259690;0.640455
-0.786925;1.315123;0.680596
-0.803977;1.359136;0.712004
-0.818904;1.391111;0.734206
-0.831631;1.410613;0.746870
-0.842112;1.417391;0.749804
-0.850337;1.411388;0.742965
-0.856331;1.392739;0.726454
-0.860151;1.361768;0.700522
-0.861886;1.318986;0.665557
-0.861658;1.265079;0.622085
-0.859617;1.200904;0.570761
-0.855943;1.127470;0.512356
-0.850838;1.045925;0.447748
-0.844525;0.957539;0.377911
-0.837248;0.863688;0.303893
-0.329264;0.615827;0.226809
-0.320839;0.515471;0.147817
0.287752;-0.485825;-0.131894
0.296233;-0.586494;-0.211125
0.304327;-0.684977;-0.288685
0.311767;-0.779749;-0.363407
0.318292;-0.869340;-0.434167
0.323657;-0.952359;-0.499901
0.327635;-1.027511;-0.559619
0.330017;-1.093624;-0.612425
0.330620;-1.149658;-0.657524
0.329288;-1.194725;-0.694236
0.325894;-1.228105;-0.722011
0.320341;-1.249251;-0.740431
0.312564;-1.257800;-0.749217
0.302535;-1.253579;-0.748239
0.290255;-1.236609;-0.737510
0.275763;-1.207099;-0.717193
0.259128;-1.165450;-0.687593
0.240454;-1.112243;-0.649155
0.219873;-1.048235;-0.602457
0.197549;-0.974345;-0.548201
0.173669;-0.891639;-0.487205
0.148445;-0.801316;-0.420384
0.122108;-0.704693;-0.348744
0.094909;-0.603176;-0.273363
0.067108;-0.498250;-0.195375
0.038975;-0.391448;-0.115952
-0.589212;0.615668;0.163711
-0.617179;0.721530;0.242416
-0.644651;0.824592;0.318978
-0.671363;0.923346;0.392247
-0.697061;1.016352;0.461121
-0.721505;1.102256;0.524562
-0.744476;1.179808;0.581618
-0.765775;1.247888;0.631430
-0.785229;1.305516;0.673249
-0.802694;1.351867;0.706445
-0.818054;1.386291;0.730520
-0.831225;1.408314;0.745112
-0.842157;1.417647;0.750000
-0.850833;1.414196;0.745112
-0.857269;1.398056;0.730520
-0.861518;1.369514;0.706445
-0.863661;1.329045;0.673249
-0.863814;1.277300;0.631430
-0.862123;1.215103;0.581618
-0.858760;1.143432;0.524562
-0.853924;1.063411;0.461121
-0.847834;0.976287;0.392247
-0.840730;0.883415;0.318978
-0.332865;0.636236;0.242416
-0.324506;0.536256;0.163711
0.284073;-0.464978;-0.115952
0.292598;-0.565897;-0.195375
0.300791;-0.664941;-0.273363
0.308383;-0.760575;-0.348744
0.315111;-0.851316;-0.420384
0.320727;-0.935756;-0.487205
0.325000;-1.012580;-0.548201
0.327716;-1.080588;-0.602457
0.328689;-1.138714;-0.649155
0.327755;-1.186038;-0.687593
0.324782;-1.221805;-0.717193
0.319667;-1.245432;-0.737510
0.312339;-1.256521;-0.748239
0.302760;-1.254858;-0.749217
0.290929;-1.240427;-0.740431
0.276874;-1.213399;-0.722011
0.260661;-1.174137;-0.694236
0.242385;-1.123187;-0.657524
0.222174;-1.061271;-0.612425
0.200184;-0.989276;-0.559619
0.176598;-0.908241;-0.499901
0.151625;-0.819340;-0.434167
0.125492;-0.723867;-0.363407
0.098445;-0.623213;-0.288685
0.070742;-0.518847;-0.211125
0.042654;-0.412296;-0.131894
-0.585545;0.594883;0.147817
-0.613577;0.701121;0.226809
-0.641170;0.804865;0.303893
-0.668055;0.904598;0.377911
-0.693975;0.998866;0.447748
-0.718688;1.086293;0.512356
-0.741970;1.165610;0.570761
-0.763618;1.235668;0.622085
-0.783454;1.295456;0.665557
-0.801327;1.344121;0.700522
-0.817115;1.380974;0.726454
-0.830729;1.405506;0.742965
-0.842112;1.417391;0.749804
-0.851238;1.416495;0.746870
-0.858120;1.402876;0.734206
-0.862800;1.376783;0.712004
-0.865356;1.338652;0.680596
-0.865897;1.289102;0.640455
-0.864562;1.228922;0.592186
-0.861518;1.159060;0.536513
-0.856959;1.080613;0.474275
-0.851102;0.994805;0.406408
-0.844180;0.902970;0.333932
-0.336447;0.656533;0.257937
-0.328166;0.556990;0.179567
-0.319608;0.455882;0.100000
0.288950;-0.545226;-0.179567
0.297231;-0.644768;-0.257937
0.304965;-0.741205;-0.333932
0.311886;-0.833040;-0.406408
0.317744;-0.918849;-0.474275
0.322302;-0.997296;-0.536513
0.325346;-1.067157;-0.592186
0.326681;-1.127337;-0.640455
0.326141;-1.176888;-0.680596
0.323585;-1.215018;-0.712004
0.318904;-1.241112;-0.734206
0.312023;-1.254731;-0.746870
0.302896;-1.255626;-0.749804
0.291514;-1.243741;-0.742965
0.277900;-1.219210;-0.726454
0.262111;-1.182356;-0.700522
0.244239;-1.133692;-0.665557
0.224403;-1.073903;-0.622085
0.202755;-1.003845;-0.570761
0.179473;-0.924528;-0.512356
0.154759;-0.837101;-0.447748
0.128839;-0.742834;-0.377911
0.101954;-0.643100;-0.303893
0.074362;-0.539356;-0.226809
0.046329;-0.433118;-0.147817
-0.581870;0.574060;0.131894
-0.609958;0.680612;0.211125
-0.637660;0.784977;0.288685
-0.664708;0.885632;0.363407
-0.690841;0.981105;0.434167
-0.715814;1.070006;0.499901
-0.739399;1.151041;0.559619
-0.761389;1.223036;0.612425
-0.781600;1.284952;0.657524
-0.799877;1.335902;0.694236
-0.816090;1.375164;0.722011
-0.830145;1.402192;0.740431
-0.841976;1.416623;0.749217
-0.851554;1.418285;0.748239
-0.858883;1.407197;0.737510
-0.863998;1.383570;0.717193
-0.866971;1.347803;0.687593
-0.867905;1.300479;0.649155
-0.866932;1.242353;0.602457
-0.864215;1.174345;0.548201
-0.859943;1.097521;0.487205
-0.854327;1.013081;0.420384
-0.847599;0.922340;0.348744
-0.340007;0.676706;0.273363
-0.331814;0.577662;0.195375
-0.323289;0.476742;0.115952
0.285291;-0.524491;-0.163711
0.293650;-0.624471;-0.242416
0.301514;-0.721650;-0.318978
0.308618;-0.814523;-0.392247
0.314708;-0.901647;-0.461121
0.319545;-0.981668;-0.524562
0.322907;-1.053338;-0.581618
0.324599;-1.115535;-0.631430
0.324445;-1.167280;-0.673249
0.322302;-1.207750;-0.706445
0.318054;-1.236291;-0.730520
0.311617;-1.252431;-0.745112
0.302941;-1.255882;-0.750000
0.292009;-1.246549;-0.745112
0.278838;-1.224527;-0.730520
0.263478;-1.190103;-0.706445
0.246014;-1.143751;-0.673249
0.226559;-1.086124;-0.631430
0.205260;-1.018044;-0.581618
0.182290;-0.940491;-0.524562
0.157845;-0.854588;-0.461121
0.132148;-0.761581;-0.392247
0.105435;-0.662827;-0.318978
0.077963;-0.559765;-0.242416
0.049997;-0.453903;-0.163711
-0.578191;0.553213;0.115952
-0.606323;0.660015;0.195375
